거래일,거래시간,지역,연료원,전력거래량(MWh)
2025-04-20,13,경상북도,태양광,143.655809
2025-04-20,14,경상북도,태양광,142.794552
2025-04-20,15,경상북도,태양광,153.499294
2025-04-20,16,경상북도,태양광,168.306126
2025-04-20,17,경상북도,태양광,132.169348
2025-04-20,18,경상북도,태양광,73.862393
2025-04-20,19,경상북도,태양광,44.114735
2025-04-20,20,경상북도,태양광,15.856814
2025-04-20,21,경상북도,태양광,5.137078
2025-04-20,22,경상북도,태양광,1.05086
2025-04-20,23,경상북도,태양광,0.20828
2025-04-20,24,경상북도,태양광,0.0416
2025-04-20,1,광주시,태양광,0
2025-04-20,2,광주시,태양광,0
2025-04-20,3,광주시,태양광,0
2025-04-20,4,광주시,태양광,0
2025-04-20,5,광주시,태양광,0
2025-04-20,6,광주시,태양광,0
2025-04-20,7,광주시,태양광,0.26754
2025-04-20,8,광주시,태양광,2.20561
2025-04-20,9,광주시,태양광,6.157936
2025-04-20,10,광주시,태양광,9.13055
2025-04-20,11,광주시,태양광,16.050327
2025-04-20,12,광주시,태양광,31.812034
2025-04-20,13,광주시,태양광,31.533855
2025-04-20,14,광주시,태양광,34.944162
2025-04-20,15,광주시,태양광,36.76595
2025-04-20,16,광주시,태양광,29.068225
2025-04-20,17,광주시,태양광,19.909081
2025-04-20,18,광주시,태양광,12.79084
2025-04-20,19,광주시,태양광,4.776323
2025-04-20,20,광주시,태양광,2.474131
2025-04-20,21,광주시,태양광,0.99984
2025-04-20,22,광주시,태양광,0.77878
2025-04-20,23,광주시,태양광,0.49764
2025-04-20,24,광주시,태양광,0.05432
2025-04-20,1,대구시,태양광,0
2025-04-20,2,대구시,태양광,0
2025-04-20,3,대구시,태양광,0
2025-04-20,4,대구시,태양광,0
2025-04-20,5,대구시,태양광,0
2025-04-20,6,대구시,태양광,0.00034
2025-04-20,7,대구시,태양광,0.456678
2025-04-20,8,대구시,태양광,3.940082
2025-04-20,9,대구시,태양광,6.067081
2025-04-20,10,대구시,태양광,13.66566
2025-04-20,11,대구시,태양광,15.821647
2025-04-20,12,대구시,태양광,10.851226
2025-04-20,13,대구시,태양광,15.479917
2025-04-20,14,대구시,태양광,17.22133
2025-04-20,15,대구시,태양광,14.579381
2025-04-20,16,대구시,태양광,13.743976
2025-04-20,17,대구시,태양광,13.617396
2025-04-20,18,대구시,태양광,7.74074
2025-04-20,19,대구시,태양광,4.317828
2025-04-20,20,대구시,태양광,1.316454
2025-04-20,21,대구시,태양광,0.02628
2025-04-20,22,대구시,태양광,0
2025-04-20,23,대구시,태양광,0
2025-04-20,24,대구시,태양광,0
2025-04-20,1,대전시,태양광,0
2025-04-20,2,대전시,태양광,0
2025-04-20,3,대전시,태양광,0
2025-04-20,4,대전시,태양광,0
2025-04-20,5,대전시,태양광,0
2025-04-20,6,대전시,태양광,0
2025-04-20,7,대전시,태양광,0.02281
2025-04-20,8,대전시,태양광,0.45098
2025-04-20,9,대전시,태양광,2.114111
2025-04-20,10,대전시,태양광,3.478304
2025-04-20,11,대전시,태양광,3.185858
2025-04-20,12,대전시,태양광,6.099122
2025-04-20,13,대전시,태양광,6.348848
2025-04-20,14,대전시,태양광,6.510356
2025-04-20,15,대전시,태양광,9.109708
2025-04-20,16,대전시,태양광,9.405607
2025-04-20,17,대전시,태양광,6.820031
2025-04-20,18,대전시,태양광,3.286009
2025-04-20,19,대전시,태양광,0.735101
2025-04-20,20,대전시,태양광,0.003294
2025-04-20,21,대전시,태양광,0
2025-04-20,22,대전시,태양광,0
2025-04-20,23,대전시,태양광,0
2025-04-20,24,대전시,태양광,0
2025-04-20,1,부산시,태양광,0
2025-04-20,2,부산시,태양광,0
2025-04-20,3,부산시,태양광,0
2025-04-20,4,부산시,태양광,0
2025-04-20,5,부산시,태양광,0
2025-04-20,6,부산시,태양광,0.000544
2025-04-20,7,부산시,태양광,0.249479
2025-04-20,8,부산시,태양광,2.772547
2025-04-20,9,부산시,태양광,6.645522
2025-04-20,10,부산시,태양광,8.681633
2025-04-20,11,부산시,태양광,14.142887
2025-04-20,12,부산시,태양광,21.17639
2025-04-20,13,부산시,태양광,23.882407
2025-04-20,14,부산시,태양광,22.62052
2025-04-20,15,부산시,태양광,25.753894
2025-04-20,16,부산시,태양광,23.863165
2025-04-20,17,부산시,태양광,19.022251
2025-04-20,18,부산시,태양광,9.097629
2025-04-20,19,부산시,태양광,1.883171
2025-04-20,20,부산시,태양광,0.038386
2025-04-20,21,부산시,태양광,0.00344
2025-04-20,22,부산시,태양광,0
2025-04-20,23,부산시,태양광,0
2025-04-20,24,부산시,태양광,0
2025-04-20,1,서울시,태양광,0
2025-04-20,2,서울시,태양광,0
2025-04-20,3,서울시,태양광,0
2025-04-20,4,서울시,태양광,0
2025-04-20,5,서울시,태양광,0
2025-04-20,6,서울시,태양광,3.00E-06
2025-04-20,7,서울시,태양광,0.280222
2025-04-20,8,서울시,태양광,2.146609
2025-04-20,9,서울시,태양광,4.770616
2025-04-20,10,서울시,태양광,9.621037
2025-04-20,11,서울시,태양광,11.970317
2025-04-20,12,서울시,태양광,13.058848
2025-04-20,13,서울시,태양광,13.900028
2025-04-20,14,서울시,태양광,13.714366
2025-04-20,15,서울시,태양광,12.622178
2025-04-20,16,서울시,태양광,10.658838
2025-04-20,17,서울시,태양광,7.744757
2025-04-20,18,서울시,태양광,3.932441
2025-04-20,19,서울시,태양광,0.936747
2025-04-20,20,서울시,태양광,0.168549
2025-04-20,21,서울시,태양광,0.1648
2025-04-20,22,서울시,태양광,0.1648
2025-04-20,23,서울시,태양광,0.14984
2025-04-20,24,서울시,태양광,0.00724
2025-04-20,1,세종시,태양광,0
2025-04-20,2,세종시,태양광,0
2025-04-20,3,세종시,태양광,0
2025-04-20,4,세종시,태양광,0
2025-04-20,5,세종시,태양광,0
2025-04-20,6,세종시,태양광,0
2025-04-20,7,세종시,태양광,0.197395
2025-04-20,8,세종시,태양광,1.897892
2025-04-20,9,세종시,태양광,6.212514
2025-04-20,10,세종시,태양광,7.615644
2025-04-20,11,세종시,태양광,7.396757
2025-04-20,12,세종시,태양광,12.21879
2025-04-20,13,세종시,태양광,15.788919
2025-04-20,14,세종시,태양광,17.878624
2025-04-20,15,세종시,태양광,21.545334
2025-04-20,16,세종시,태양광,18.904237
2025-04-20,17,세종시,태양광,14.813926
2025-04-20,18,세종시,태양광,8.954234
2025-04-20,19,세종시,태양광,3.390913
2025-04-20,20,세종시,태양광,1.555601
2025-04-20,21,세종시,태양광,0.434358
2025-04-20,22,세종시,태양광,0
2025-04-20,23,세종시,태양광,0
2025-04-20,24,세종시,태양광,0
2025-04-20,1,울산시,태양광,0
2025-04-20,2,울산시,태양광,0
2025-04-20,3,울산시,태양광,0
2025-04-20,4,울산시,태양광,0
2025-04-20,5,울산시,태양광,0
2025-04-20,6,울산시,태양광,0.000252
2025-04-20,7,울산시,태양광,0.159236
2025-04-20,8,울산시,태양광,1.315511
2025-04-20,9,울산시,태양광,2.849113
2025-04-20,10,울산시,태양광,4.807202
2025-04-20,11,울산시,태양광,9.811677
2025-04-20,12,울산시,태양광,8.72278
2025-04-20,13,울산시,태양광,8.20963
2025-04-20,14,울산시,태양광,10.842901
2025-04-20,15,울산시,태양광,10.890507
2025-04-20,16,울산시,태양광,9.48353
2025-04-20,17,울산시,태양광,8.185035
2025-04-20,18,울산시,태양광,3.945247
2025-04-20,19,울산시,태양광,0.702041
2025-04-20,20,울산시,태양광,0.06387
2025-04-20,21,울산시,태양광,0
2025-04-20,22,울산시,태양광,0
2025-04-20,23,울산시,태양광,0
2025-04-20,24,울산시,태양광,0
2025-04-20,1,인천시,태양광,0
2025-04-20,2,인천시,태양광,0
2025-04-20,3,인천시,태양광,0
2025-04-20,4,인천시,태양광,0
2025-04-20,5,인천시,태양광,0
2025-04-20,6,인천시,태양광,0.000252
2025-04-20,7,인천시,태양광,1.162221
2025-04-20,8,인천시,태양광,6.854583
2025-04-20,9,인천시,태양광,17.13753
2025-04-20,10,인천시,태양광,29.203091
2025-04-20,11,인천시,태양광,35.867623
2025-04-20,12,인천시,태양광,39.898944
2025-04-20,13,인천시,태양광,43.811682
2025-04-20,14,인천시,태양광,43.725257
2025-04-20,15,인천시,태양광,41.838415
2025-04-20,16,인천시,태양광,36.955225
2025-04-20,17,인천시,태양광,28.602224
2025-04-20,18,인천시,태양광,18.81895
2025-04-20,19,인천시,태양광,9.6724
2025-04-20,20,인천시,태양광,5.641623
2025-04-20,21,인천시,태양광,2.533745
2025-04-20,22,인천시,태양광,1.740413
2025-04-20,23,인천시,태양광,0.14688
2025-04-20,24,인천시,태양광,0
2025-04-20,1,전라남도,태양광,0.46464
2025-04-20,2,전라남도,태양광,0.04824
2025-04-20,3,전라남도,태양광,0.020976
2025-04-20,4,전라남도,태양광,0.28656
2025-04-20,5,전라남도,태양광,0.4486
2025-04-20,6,전라남도,태양광,0.466465
2025-04-20,7,전라남도,태양광,9.844691
2025-04-20,8,전라남도,태양광,104.759033
2025-04-20,9,전라남도,태양광,235.996714
2025-04-20,10,전라남도,태양광,368.450912
2025-04-20,11,전라남도,태양광,535.976269
2025-04-20,12,전라남도,태양광,800.07244
2025-04-20,13,전라남도,태양광,1086.579745
2025-04-20,14,전라남도,태양광,1159.317083
2025-04-20,15,전라남도,태양광,1005.894048
2025-04-20,16,전라남도,태양광,841.099149
2025-04-20,17,전라남도,태양광,727.538083
2025-04-20,18,전라남도,태양광,713.152862
2025-04-20,19,전라남도,태양광,529.300062
2025-04-20,20,전라남도,태양광,421.834953
2025-04-20,21,전라남도,태양광,311.479874
2025-04-20,22,전라남도,태양광,110.141319
2025-04-20,23,전라남도,태양광,23.915222
2025-04-20,24,전라남도,태양광,0.764577
2025-04-20,1,전라북도,태양광,0.197728
2025-04-20,2,전라북도,태양광,0.42744
2025-04-20,3,전라북도,태양광,0.47992
2025-04-20,4,전라북도,태양광,0.4764
2025-04-20,5,전라북도,태양광,0.0652
2025-04-20,6,전라북도,태양광,0.003064
2025-04-20,7,전라북도,태양광,2.473691
2025-04-20,8,전라북도,태양광,22.272138
2025-04-20,9,전라북도,태양광,71.940321
2025-04-20,10,전라북도,태양광,166.988225
2025-04-20,11,전라북도,태양광,219.334286
2025-04-20,12,전라북도,태양광,288.350062
2025-04-20,13,전라북도,태양광,364.777629
2025-04-20,14,전라북도,태양광,434.928103
2025-04-20,15,전라북도,태양광,497.482707
2025-04-20,16,전라북도,태양광,459.298771
2025-04-20,17,전라북도,태양광,349.338645
2025-04-20,18,전라북도,태양광,203.106558
2025-04-20,19,전라북도,태양광,92.836143
2025-04-20,20,전라북도,태양광,60.871193
2025-04-20,21,전라북도,태양광,41.83446
2025-04-20,22,전라북도,태양광,18.040921
2025-04-20,23,전라북도,태양광,4.606727
2025-04-20,24,전라북도,태양광,0.732668
2025-04-20,1,제주도,태양광,0.0004
2025-04-20,2,제주도,태양광,0.000472
2025-04-20,3,제주도,태양광,0.000376
2025-04-20,4,제주도,태양광,0.000408
2025-04-20,5,제주도,태양광,0.0004
2025-04-20,6,제주도,태양광,0.006448
2025-04-20,7,제주도,태양광,2.395866
2025-04-20,8,제주도,태양광,21.731935
2025-04-20,9,제주도,태양광,72.453213
2025-04-20,10,제주도,태양광,143.079065
2025-04-20,11,제주도,태양광,118.664078
2025-04-20,12,제주도,태양광,104.780221
2025-04-20,13,제주도,태양광,80.255147
2025-04-20,14,제주도,태양광,117.182238
2025-04-20,15,제주도,태양광,153.815583
2025-04-20,16,제주도,태양광,127.45699
2025-04-20,17,제주도,태양광,79.263912
2025-04-20,18,제주도,태양광,27.615103
2025-04-20,19,제주도,태양광,4.438527
2025-04-20,20,제주도,태양광,1.79532
2025-04-20,21,제주도,태양광,0.918292
2025-04-20,22,제주도,태양광,0.618608
2025-04-20,23,제주도,태양광,0.00904
2025-04-20,24,제주도,태양광,0.000432
2025-04-20,1,충청남도,태양광,0.5556
2025-04-20,2,충청남도,태양광,0.04844
2025-04-20,3,충청남도,태양광,0
2025-04-20,4,충청남도,태양광,0
2025-04-20,5,충청남도,태양광,0
2025-04-20,6,충청남도,태양광,0.000318
2025-04-20,7,충청남도,태양광,17.974733
2025-04-20,8,충청남도,태양광,113.020989
2025-04-20,9,충청남도,태양광,290.312164
2025-04-20,10,충청남도,태양광,571.424589
2025-04-20,11,충청남도,태양광,792.768657
2025-04-20,12,충청남도,태양광,998.899278
2025-04-20,13,충청남도,태양광,1082.483428
2025-04-20,14,충청남도,태양광,1112.812649
2025-04-20,15,충청남도,태양광,1065.831554
2025-04-20,16,충청남도,태양광,902.344724
2025-04-20,17,충청남도,태양광,643.880483
2025-04-20,18,충청남도,태양광,406.085036
2025-04-20,19,충청남도,태양광,191.868961
2025-04-20,20,충청남도,태양광,120.824392
2025-04-20,21,충청남도,태양광,70.147809
2025-04-20,22,충청남도,태양광,32.087065
2025-04-20,23,충청남도,태양광,8.924376
2025-04-20,24,충청남도,태양광,2.34726
2025-04-20,1,충청북도,태양광,0.0286
2025-04-20,2,충청북도,태양광,0.224
2025-04-20,3,충청북도,태양광,0.2516
2025-04-20,4,충청북도,태양광,0.1252
2025-04-20,5,충청북도,태양광,0
2025-04-20,6,충청북도,태양광,0.003244
2025-04-20,7,충청북도,태양광,5.063175
2025-04-20,8,충청북도,태양광,30.366534
2025-04-20,9,충청북도,태양광,60.386225
2025-04-20,10,충청북도,태양광,75.258914
2025-04-20,11,충청북도,태양광,91.534499
2025-04-20,12,충청북도,태양광,137.026467
2025-04-20,13,충청북도,태양광,182.528039
2025-04-20,14,충청북도,태양광,217.279782
2025-04-20,15,충청북도,태양광,206.91945
2025-04-20,16,충청북도,태양광,195.230774
2025-04-20,17,충청북도,태양광,153.312819
2025-04-20,18,충청북도,태양광,101.210446
2025-04-20,19,충청북도,태양광,54.087318
2025-04-20,20,충청북도,태양광,39.881388
2025-04-20,21,충청북도,태양광,28.068184
2025-04-20,22,충청북도,태양광,9.299207
2025-04-20,23,충청북도,태양광,3.374408
2025-04-20,24,충청북도,태양광,1.825432
2025-04-21,1,강원도,태양광,1.227593
2025-04-21,2,강원도,태양광,0.1041
2025-04-21,3,강원도,태양광,0.0673
2025-04-21,4,강원도,태양광,0.0002
2025-04-21,5,강원도,태양광,0.0002
2025-04-21,6,강원도,태양광,0.168125
2025-04-21,7,강원도,태양광,31.338483
2025-04-21,8,강원도,태양광,123.960877
2025-04-21,9,강원도,태양광,270.093868
2025-04-21,10,강원도,태양광,403.822044
2025-04-21,11,강원도,태양광,446.587093
2025-04-21,12,강원도,태양광,490.018592
2025-04-21,13,강원도,태양광,521.981877
2025-04-21,14,강원도,태양광,529.522866
2025-04-21,15,강원도,태양광,496.024705
2025-04-21,16,강원도,태양광,416.121209
2025-04-21,17,강원도,태양광,292.156573
2025-04-21,18,강원도,태양광,160.024695
2025-04-21,19,강원도,태양광,76.347649
2025-04-21,20,강원도,태양광,73.979531
2025-04-21,21,강원도,태양광,68.263722
2025-04-21,22,강원도,태양광,39.537217
2025-04-21,23,강원도,태양광,25.065885
2025-04-21,24,강원도,태양광,11.096976
2025-04-21,1,경기도,태양광,0.05736
2025-04-21,2,경기도,태양광,0.02448
2025-04-21,3,경기도,태양광,0
2025-04-21,4,경기도,태양광,0
2025-04-21,5,경기도,태양광,0
2025-04-21,6,경기도,태양광,0.046932
2025-04-21,7,경기도,태양광,15.020624
2025-04-21,8,경기도,태양광,65.277186
2025-04-21,9,경기도,태양광,141.07719
2025-04-21,10,경기도,태양광,217.072775
2025-04-21,11,경기도,태양광,262.034999
2025-04-21,12,경기도,태양광,281.557503
2025-04-21,13,경기도,태양광,270.822383
2025-04-21,14,경기도,태양광,249.810033
2025-04-21,15,경기도,태양광,227.953746
2025-04-21,16,경기도,태양광,186.626143
2025-04-21,17,경기도,태양광,135.07446
2025-04-21,18,경기도,태양광,85.762609
2025-04-21,19,경기도,태양광,38.010721
2025-04-21,20,경기도,태양광,22.421321
2025-04-21,21,경기도,태양광,17.799913
2025-04-21,22,경기도,태양광,8.445089
2025-04-21,23,경기도,태양광,2.67838
2025-04-21,24,경기도,태양광,0.940947
2025-04-21,1,경상남도,태양광,7.20E-05
2025-04-21,2,경상남도,태양광,0
2025-04-21,3,경상남도,태양광,7.20E-05
2025-04-21,4,경상남도,태양광,0
2025-04-21,5,경상남도,태양광,7.20E-05
2025-04-21,6,경상남도,태양광,0.009135
2025-04-21,7,경상남도,태양광,6.821301
2025-04-21,8,경상남도,태양광,43.585974
2025-04-21,9,경상남도,태양광,114.971792
2025-04-21,10,경상남도,태양광,202.111793
2025-04-21,11,경상남도,태양광,284.912185
2025-04-21,12,경상남도,태양광,332.326296
2025-04-21,13,경상남도,태양광,343.187536
2025-04-21,14,경상남도,태양광,352.704599
2025-04-21,15,경상남도,태양광,354.976656
2025-04-21,16,경상남도,태양광,308.112592
2025-04-21,17,경상남도,태양광,207.15799
2025-04-21,18,경상남도,태양광,119.6693
2025-04-21,19,경상남도,태양광,49.111393
2025-04-21,20,경상남도,태양광,30.305998
2025-04-21,21,경상남도,태양광,24.366632
2025-04-21,22,경상남도,태양광,13.674291
2025-04-21,23,경상남도,태양광,4.423864
2025-04-21,24,경상남도,태양광,1.106952
2025-04-21,1,경상북도,태양광,0.0414
2025-04-21,2,경상북도,태양광,0.0738
2025-04-21,3,경상북도,태양광,0.0414
2025-04-21,4,경상북도,태양광,0
2025-04-21,5,경상북도,태양광,0
2025-04-21,6,경상북도,태양광,0.207465
2025-04-21,7,경상북도,태양광,21.521468
2025-04-21,8,경상북도,태양광,88.273051
2025-04-21,9,경상북도,태양광,191.251585
2025-04-21,10,경상북도,태양광,306.739832
2025-04-21,11,경상북도,태양광,408.17971
2025-04-21,12,경상북도,태양광,514.209841
